HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,H_ELO,A_ELO,ELO_DIFF,H_PROB_ELO,ELO_RATIO,OVERROUND,IMP_H_PROB_ODDS,IMP_A_PROB_ODDS,ODDS_RATIO_HA,ELO_MARKET_DIFF,HPTS_FORM,HG_FORM,HGC_FORM,HxG_FORM,HxGC_FORM,HS_FORM,HSC_FORM,HST_FORM,HSTC_FORM,APTS_FORM,AG_FORM,AGC_FORM,AxG_FORM,AxGC_FORM,AS_FORM,ASC_FORM,AST_FORM,ASTC_FORM,HPTS_HOME_FORM,HG_HOME_FORM,HGC_HOME_FORM,HxG_HOME_FORM,HxGC_HOME_FORM,HS_HOME_FORM,HSC_HOME_FORM,HST_HOME_FORM,HSTC_HOME_FORM,APTS_AWAY_FORM,AG_AWAY_FORM,AGC_AWAY_FORM,AxG_AWAY_FORM,AxGC_AWAY_FORM,AS_AWAY_FORM,ASC_AWAY_FORM,AST_AWAY_FORM,ASTC_AWAY_FORM,H_POS,A_POS,H_PTS_UP,H_PTS_DOWN,A_PTS_UP,A_PTS_DOWN,xG_FORM_DIFF,xG_HOME_AWAY_FORM_DIFF,HxG_FORM_OVERPERF,AxG_FORM_OVERPERF,HxG_HOME_FORM_OVERPERF,AxG_AWAY_FORM_OVERPERF,Day,Month,DayOfWeek
14,28,0,1.0903471189161322,-0.3094785222859042,-0.7078966927066916,-1.3140075387526144,0.6383313373012175,-1.3956528074603034,-1.5122814712594859,-1.399559706252946,-1.2277078768420875,-1.3084299542336049,1.3551975301431596,0.899469129048224,-0.4919118569266284,2.184048647410325,-0.44277054926119347,-1.9408341244765617,-0.964510753540307,-0.9048736812904549,-1.3491299631501736,-0.3384896966116096,-0.7194425819772271,-1.4652993696125585,2.1449345559123434,-0.47650379245107366,-1.9472303969601854,-1.2692338485774008,-1.2599509939614075,-0.8617406688821496,-0.8027597290171238,-2.001006574625385,-0.08971073590494458,-1.7871122004739421,-1.6795909903191948,-1.6934936927927031,-2.1591958291408018,-2.20773147927554,-2.757869654681753,-2.714817408129007,-2.293521400259274,-2.3345699088144123,-1.425062448852644,-1.5859620550110662,-1.7926022706097158,-2.0801684438948453,-2.3426766840972824,-2.7746757053240385,-2.7289934209074245,-2.30183590535273,-2.4387364172707304,-1.0072793039235624,-0.6434896530446631,-0.6651539498061394,-0.6280665289483832,-0.6633629110095207,0.10864386264549646,0.24157278119934344,-0.3415974333353257,-0.4557458417410381,-0.7713387529456693,0.014450522108638604,0.01338347690093413,-0.1854846784334147,0.3515500631145353,-0.21997942911104007
20,21,0,-0.4509269091406903,-0.44891012032208766,-0.11708704971792341,-0.2158338987000975,-0.33518264792987196,0.08544599540927589,0.17341657288342574,0.042596998916838866,-1.3254451719474456,0.3084411236535455,-0.4974682345837033,-0.45943531372614393,-0.41142070044953233,-0.4268385451709242,0.9190949558691855,0.9337519065302908,-0.12222590718973121,0.3909816443759177,0.7876671833324211,-0.8577583251278926,0.5386654282490448,-0.15032131283876315,-0.48324498620324985,0.878546670483334,0.9933236818206053,-1.3106232797497337,-1.4885436818990234,-0.5996238463986439,-0.2697538607995383,0.4821875634917944,0.5817944442108569,-1.7871122004739421,-1.6795909903191948,-1.6934936927927031,-2.1591958291408018,-2.20773147927554,-2.757869654681753,-2.714817408129007,-2.293521400259274,-2.3345699088144123,-1.425062448852644,-1.5859620550110662,-1.7926022706097158,-2.0801684438948453,-2.3426766840972824,-2.7746757053240385,-2.7289934209074245,-2.30183590535273,-2.4387364172707304,0.03948314500338485,-0.29136859368802986,-0.6651539498061394,-0.6280665289483832,-0.6633629110095207,-0.6360626592086392,0.9197049855866157,-0.3415974333353257,-1.5840171545634514,-2.944231721927327,0.014450522108638604,0.01338347690093413,-0.07485618668580224,0.3515500631145353,0.34057167273100625
5,6,0,-0.21213797521639383,-0.6580575173763633,-0.39658545774722526,-1.2374187282032123,-1.1822127535460996,-0.03894543916361145,0.030012110776966104,-0.08861254713865953,-1.0543058894843076,-0.24996776116747182,-0.014023097429653747,-0.2821027620767344,0.8247220839183516,-1.7322821414615488,0.9190949558691855,3.8083379375371433,0.2474404411821378,2.3673803365100294,-0.5478310332192006,1.7385848174535228,0.5386654282490448,2.4796348007088276,-1.7973347572610463,-0.47650379245107366,2.4636007212110007,-0.3758254093386669,1.5510370796382562,1.2351939109858971,-0.2697538607995383,1.1029860980210893,1.92480480444246,-1.7871122004739421,-1.6795909903191948,-1.6934936927927031,-2.1591958291408018,-2.20773147927554,-2.757869654681753,-2.714817408129007,-2.293521400259274,-2.3345699088144123,-1.425062448852644,-1.5859620550110662,-1.7926022706097158,-2.0801684438948453,-2.3426766840972824,-2.7746757053240385,-2.7289934209074245,-2.30183590535273,-2.4387364172707304,1.086245593930332,1.29317617341682,-0.6651539498061394,-0.6280665289483832,-0.6633629110095207,-0.6360626592086392,0.4804291859943146,-0.3415974333353257,-1.1437519206333562,0.2971958720849116,0.014450522108638604,0.01338347690093413,-0.07485618668580224,0.3515500631145353,0.34057167273100625
12,20,2,-0.4509269091406903,-0.44891012032208766,-0.11708704971792341,-0.5449425431349127,-1.29496703971566,0.5366180856805493,0.6573158976901275,0.5484417335249292,-1.3254451719474456,0.3084411236535455,-0.4974682345837033,-0.45943531372614393,0.9825073223584079,-0.4268385451709242,0.9190949558691855,0.9337519065302908,2.2743237495454585,-1.353854061742716,1.588966113263394,-0.3384896966116096,3.683935453814725,-0.8078103412256608,-0.48324498620324985,0.878546670483334,0.9933236818206053,0.3616141319495403,-0.1272509953809906,-0.8617406688821496,0.7962578756356327,-0.13861097103750045,0.5817944442108569,-1.7871122004739421,-1.6795909903191948,-1.6934936927927031,-2.1591958291408018,-2.20773147927554,-2.757869654681753,-2.714817408129007,-2.293521400259274,-2.3345699088144123,-1.425062448852644,-1.5859620550110662,-1.7926022706097158,-2.0801684438948453,-2.3426766840972824,-2.7746757053240385,-2.7289934209074245,-2.30183590535273,-2.4387364172707304,0.21394355315787603,-0.11530806400971322,-0.6651539498061394,-0.6280665289483832,-0.6633629110095207,-0.6360626592086392,1.4650360711399777,-0.3415974333353257,1.2702255967572702,-0.9442018395201855,0.014450522108638604,0.01338347690093413,-0.07485618668580224,0.3515500631145353,0.34057167273100625
28,11,1,-0.5160511638473165,-0.34433642179495,0.035160050590720665,-0.1266233895511862,-0.4321479016373334,0.21855158080078865,0.32276867775476636,0.18182539404013953,-1.2802939588634612,0.5152319451943025,-0.6637585810780583,-0.5044258434408452,-0.5919422163040775,-1.7322821414615488,-1.8046360543915725,-0.5035411089731354,-1.157169987667325,-1.385612984263055,-0.814930676529525,-0.8577583251278926,-0.09038857686409112,-2.122788397999456,-1.7973347572610463,-1.8315542553854813,-0.47695335756979007,-1.7064477750413736,-1.935158105167756,-1.3859743138491614,-1.0692626631259166,-2.001006574625385,-0.7612159160207461,-1.7871122004739421,-1.6795909903191948,-1.6934936927927031,-2.1591958291408018,-2.20773147927554,-2.757869654681753,-2.714817408129007,-2.293521400259274,-2.3345699088144123,-1.425062448852644,-1.5859620550110662,-1.7926022706097158,-2.0801684438948453,-2.3426766840972824,-2.7746757053240385,-2.7289934209074245,-2.30183590535273,-2.4387364172707304,0.9117851857758408,0.76499458438187,-0.6651539498061394,-0.6280665289483832,-0.6633629110095207,-0.6360626592086392,0.43186604606801415,-0.3415974333353257,1.4462165938796947,0.8291348870602625,0.014450522108638604,0.01338347690093413,-0.07485618668580224,0.3515500631145353,0.34057167273100625
15,13,1,-0.29897031482522896,-0.5883417183582714,-0.32841511432544435,-1.388106354340207,-0.953529212722755,-0.3101887252080911,-0.29118798486459463,-0.38096138555598186,-1.2272314444420336,-0.07551156738002336,-0.16173792058156136,-0.34683045280030456,-0.6157806254614187,-0.4268385451709242,0.9190949558691855,0.9337519065302908,-1.3660343379083397,-1.4307013321539663,-0.28073138990887625,-0.5981240108697511,0.5386654282490448,0.5071677155481344,-1.7973347572610463,-1.8315542553854813,2.4636007212110007,-1.6106411751278582,1.1876054961407696,-0.8617406688821496,1.8622696120708035,-1.3802080400960903,1.92480480444246,-1.7871122004739421,-1.6795909903191948,-1.6934936927927031,-2.1591958291408018,-2.20773147927554,-2.757869654681753,-2.714817408129007,-2.293521400259274,-2.3345699088144123,-1.425062448852644,-1.5859620550110662,-1.7926022706097158,-2.0801684438948453,-2.3426766840972824,-2.7746757053240385,-2.7289934209074245,-2.30183590535273,-2.4387364172707304,0.3884039613123672,1.645297232773453,-0.6651539498061394,-0.25471450548278196,-0.6633629110095207,-1.008415920135707,0.19755926092916778,-0.3415974333353257,-3.065368140733511,0.943721524949282,0.014450522108638604,0.01338347690093413,-0.07485618668580224,0.3515500631145353,0.34057167273100625
23,25,0,-0.32067839972743767,-0.5186259193401795,-0.32841511432544435,-1.0527297915532545,-0.8453228543819513,-0.1478723243964063,-0.09791091355081792,-0.2043622318923472,-1.1433060389796195,-0.031082169367253876,-0.16366863388213887,-0.354153658685088,-0.19024390874475577,2.184048647410325,0.9190949558691855,-1.9408341244765617,-1.4052827533137593,-0.02381258940625556,-1.0820303198398493,2.5174877602279473,-0.09038857686409112,1.1646567439350322,2.1449345559123434,3.5886475963521494,0.9933236818206053,2.1758748326318686,0.2773322861455026,1.7594275559529087,-0.536256794908331,2.344583167079679,0.5817944442108569,-1.7871122004739421,-1.6795909903191948,-1.6934936927927031,-2.1591958291408018,-2.20773147927554,-2.757869654681753,-2.714817408129007,-2.293521400259274,-2.3345699088144123,-1.425062448852644,-1.5859620550110662,-1.7926022706097158,-2.0801684438948453,-2.3426766840972824,-2.7746757053240385,-2.7289934209074245,-2.30183590535273,-2.4387364172707304,-1.0072793039235624,-1.3477317717579296,-0.6651539498061394,-0.6280665289483832,-0.6633629110095207,-0.6360626592086392,-2.7605488001161738,-0.3415974333353257,-3.112112219186846,-3.0210899597345873,0.014450522108638604,0.01338347690093413,-0.07485618668580224,0.3515500631145353,0.34057167273100625
21,26,0,0.9818066944050884,-0.23976272326781234,-0.7078966927066916,-0.7007818829859938,0.7641287372438167,-1.0473322437525043,-1.1516965691752774,-1.0535486120088697,-1.1003086988325388,-1.2679617537533334,1.349441096225186,0.8275069902960164,0.4272736560797452,2.184048647410325,2.2809604609995646,-0.5035411089731354,1.4112201162535098,-0.4123618576807866,-0.28073138990887625,1.2193161889372397,1.796773438475317,1.1646567439350322,-1.7973347572610463,-1.8315542553854813,0.9933236818206053,-0.019151591189063268,-1.5314993168097395,2.545778023403426,-1.0692626631259166,1.1029860980210893,-0.08971073590494458,-1.7871122004739421,-1.6795909903191948,-1.6934936927927031,-2.1591958291408018,-2.20773147927554,-2.757869654681753,-2.714817408129007,-2.293521400259274,-2.3345699088144123,-1.425062448852644,-1.5859620550110662,-1.7926022706097158,-2.0801684438948453,-2.3426766840972824,-2.7746757053240385,-2.7289934209074245,-2.30183590535273,-2.4387364172707304,-0.8328188957690711,1.4692367030951363,-0.6651539498061394,-0.6280665289483832,-0.6633629110095207,-0.6360626592086392,1.0973735364064865,-0.3415974333353257,-1.8891293168266827,2.847175366579825,0.014450522108638604,0.01338347690093413,0.035772305061810235,0.3515500631145353,0.9011227745730526
31,29,2,-0.3858026544340639,-0.5186259193401795,-0.24888304700003325,1.2694051650706943,1.2327369235238521,0.02567428486463233,0.10491724090767718,-0.021783179733090473,-0.8568767519497994,0.113775259788712,-0.31609579625032835,-0.4048302434077897,-0.03380393861059532,2.184048647410325,2.2809604609995646,-1.9408341244765617,1.0791539323824781,-1.757531415514725,1.8560657565737184,-0.8577583251278926,1.796773438475317,-1.4652993696125585,-0.48324498620324985,0.878546670483334,0.9933236818206053,-1.240080335546865,2.495665395936654,-0.337507023915138,1.595766677962011,-0.7594095055667953,3.9393203447898646,-1.7871122004739421,-1.6795909903191948,-1.6934936927927031,-2.1591958291408018,-2.20773147927554,-2.757869654681753,-2.714817408129007,-2.293521400259274,-2.3345699088144123,-1.425062448852644,-1.5859620550110662,-1.7926022706097158,-2.0801684438948453,-2.3426766840972824,-2.7746757053240385,-2.7289934209074245,-2.30183590535273,-2.4387364172707304,-1.0072793039235624,0.23681299534692002,-0.2973714821068553,-0.6280665289483832,-0.2972366856157402,-0.6360626592086392,1.7867493693343932,-0.3415974333353257,-2.284613506194078,-2.859860928993477,0.014450522108638604,0.01338347690093413,0.035772305061810235,0.3515500631145353,0.9011227745730526
30,16,2,-0.6680077581627779,0.3528215683859681,0.7168634848085301,0.17277703913240344,-1.3372713495190018,1.0798410648809422,1.137014497215524,1.153755984101688,-1.0829458074106053,1.1596192300855868,-1.0667103061211085,-0.5934394109703885,-0.14958221320851556,2.184048647410325,-0.44277054926119347,-1.9408341244765617,-1.7741043954674274,-1.8619001199107768,-1.0820303198398493,-1.3770269536441757,-0.7194425819772271,-2.122788397999456,-1.7973347572610463,-1.8315542553854813,-0.47695335756979007,-0.8279329976267163,-1.0490940806859836,-0.337507023915138,-1.3357655972347091,-1.3802080400960903,-0.7612159160207461,-1.7871122004739421,-1.6795909903191948,-1.6934936927927031,-2.1591958291408018,-2.20773147927554,-2.757869654681753,-2.714817408129007,-2.293521400259274,-2.3345699088144123,-1.425062448852644,-1.5859620550110662,-1.7926022706097158,-2.0801684438948453,-2.3426766840972824,-2.7746757053240385,-2.7289934209074245,-2.30183590535273,-2.4387364172707304,-0.48389807946008867,1.4692367030951363,-0.6651539498061394,-0.6280665289483832,-0.2972366856157402,-0.6360626592086392,-0.7207211986140938,-0.3415974333353257,-1.4199556913019231,1.8798563902827683,0.014450522108638604,0.01338347690093413,0.1464007968094227,0.3515500631145353,-2.4621838364792255
