Club,Elo,From,To
Man United,1869.15246582,2020-07-05,2020-07-09
Man United,1874.39709473,2020-07-10,2020-07-13
Man United,1868.95715332,2020-07-14,2020-07-16
Man United,1875.87451172,2020-07-17,2020-07-22
Man United,1870.03283691,2020-07-23,2020-07-26
Man United,1879.6875,2020-07-27,2020-07-29
Man United,1879.6875,2020-07-30,2020-08-05
Man United,1875.70983887,2020-08-06,2020-08-06
Man United,1878.08728027,2020-08-07,2020-08-07
Man United,1879.32226562,2020-08-08,2020-08-08
Man United,1878.95849609,2020-08-09,2020-08-10
Man United,1881.65319824,2020-08-11,2020-08-11
Man United,1879.34106445,2020-08-12,2020-08-15
Man United,1872.6237793,2020-08-16,2020-08-16
Man United,1860.72937012,2020-08-17,2020-08-18
Man United,1860.72937012,2020-08-19,2020-08-21
Man United,1860.72937012,2020-08-22,2020-09-17
Man United,1861.09973145,2020-09-18,2020-09-19
Man United,1842.19592285,2020-09-20,2020-09-24
Man United,1842.53186035,2020-09-25,2020-09-26
Man United,1847.26452637,2020-09-27,2020-09-30
Man United,1847.26452637,2020-10-01,2020-10-01
Man United,1848.07385254,2020-10-02,2020-10-04
Man United,1825.89160156,2020-10-05,2020-10-17
Man United,1835.38879395,2020-10-18,2020-10-20
Man United,1850.68774414,2020-10-21,2020-10-21
Man United,1853.21826172,2020-10-22,2020-10-22
Man United,1857.42102051,2020-10-23,2020-10-24
Man United,1855.8815918,2020-10-25,2020-10-25
Man United,1855.8815918,2020-10-26,2020-10-27
Man United,1858.16247559,2020-10-28,2020-10-28
Man United,1880.49682617,2020-10-29,2020-10-29
Man United,1877.63330078,2020-10-30,2020-11-01
Man United,1867.40539551,2020-11-02,2020-11-03
Man United,1872.0625,2020-11-04,2020-11-04
Man United,1854.71936035,2020-11-05,2020-11-05
Man United,1858.57263184,2020-11-06,2020-11-07
Man United,1867.10644531,2020-11-08,2020-11-21
Man United,1869.17700195,2020-11-22,2020-11-24
Man United,1873.72619629,2020-11-25,2020-11-25
Man United,1868.52416992,2020-11-26,2020-11-26
Man United,1869.97351074,2020-11-27,2020-11-28
Man United,1869.97351074,2020-11-29,2020-11-29
Man United,1876.22607422,2020-11-30,2020-12-01
Man United,1875.80395508,2020-12-02,2020-12-02
Man United,1864.13562012,2020-12-03,2020-12-03
Man United,1859.64489746,2020-12-04,2020-12-05
Man United,1867.98815918,2020-12-06,2020-12-06
Man United,1867.98815918,2020-12-07,2020-12-08
Man United,1856.99609375,2020-12-09,2020-12-09
Man United,1855.58239746,2020-12-10,2020-12-10
Man United,1857.39709473,2020-12-11,2020-12-12
Man United,1859.64306641,2020-12-13,2020-12-16
Man United,1859.64306641,2020-12-17,2020-12-17
Man United,1863.28820801,2020-12-18,2020-12-19
Man United,1863.28820801,2020-12-20,2020-12-20
Man United,1869.20751953,2020-12-21,2020-12-21
Man United,1869.20751953,2020-12-22,2020-12-22
Man United,1869.20751953,2020-12-23,2020-12-26
Man United,1868.30187988,2020-12-27,2020-12-29
Man United,1873.15600586,2020-12-30,2021-01-01
Man United,1876.74841309,2021-01-02,2021-01-09
Man United,1876.74841309,2021-01-10,2021-01-12
Man United,1881.64770508,2021-01-13,2021-01-17
Man United,1884.65588379,2021-01-18,2021-01-20
Man United,1887.49230957,2021-01-21,2021-01-27
Man United,1872.75183105,2021-01-28,2021-01-30
Man United,1871.97167969,2021-01-31,2021-01-31
Man United,1871.97167969,2021-02-01,2021-02-02
Man United,1885.17504883,2021-02-03,2021-02-06
Man United,1881.16577148,2021-02-07,2021-02-14
Man United,1874.20727539,2021-02-15,2021-02-16
Man United,1877.85974121,2021-02-17,2021-02-18
Man United,1893.39782715,2021-02-19,2021-02-21
Man United,1897.25097656,2021-02-22,2021-02-23
Man United,1899.97375488,2021-02-24,2021-02-24
Man United,1901.49108887,2021-02-25,2021-02-25
Man United,1895.47717285,2021-02-26,2021-02-28
Man United,1895.58666992,2021-03-01,2021-03-03
Man United,1891.00476074,2021-03-04,2021-03-07
Man United,1908.09082031,2021-03-08,2021-03-10
Man United,1910.47875977,2021-03-11,2021-03-11
Man United,1911.12927246,2021-03-12,2021-03-14
Man United,1915.73461914,2021-03-15,2021-03-16
Man United,1915.88696289,2021-03-17,2021-03-17
