Club,Elo,From,To
Brighton,1622.71569824,2018-02-22,2018-02-22
Brighton,1622.56762695,2018-02-23,2018-02-24
Brighton,1635.92358398,2018-02-25,2018-02-25
Brighton,1635.92358398,2018-02-26,2018-02-26
Brighton,1635.92358398,2018-02-27,2018-03-04
Brighton,1647.37866211,2018-03-05,2018-03-06
Brighton,1646.97192383,2018-03-07,2018-03-07
Brighton,1641.77380371,2018-03-08,2018-03-08
Brighton,1645.02880859,2018-03-09,2018-03-09
Brighton,1645.02880859,2018-03-10,2018-03-10
Brighton,1636.91870117,2018-03-11,2018-03-11
Brighton,1636.91870117,2018-03-12,2018-03-12
Brighton,1636.91870117,2018-03-13,2018-03-13
Brighton,1631.19311523,2018-03-14,2018-03-14
Brighton,1629.1887207,2018-03-15,2018-03-15
Brighton,1630.29211426,2018-03-16,2018-03-17
Brighton,1630.29211426,2018-03-18,2018-03-18
Brighton,1630.29211426,2018-03-19,2018-03-31
Brighton,1620.49194336,2018-04-01,2018-04-03
Brighton,1620.49194336,2018-04-04,2018-04-05
Brighton,1624.08239746,2018-04-06,2018-04-07
Brighton,1620.60473633,2018-04-08,2018-04-08
Brighton,1620.60473633,2018-04-09,2018-04-10
Brighton,1620.60473633,2018-04-11,2018-04-12
Brighton,1620.90075684,2018-04-13,2018-04-13
Brighton,1620.90075684,2018-04-14,2018-04-14
Brighton,1614.9519043,2018-04-15,2018-04-15
Brighton,1614.9519043,2018-04-16,2018-04-17
Brighton,1621.26843262,2018-04-18,2018-04-19
Brighton,1621.26843262,2018-04-20,2018-04-22
Brighton,1621.26843262,2018-04-23,2018-04-24
Brighton,1624.31066895,2018-04-25,2018-04-26
Brighton,1623.62927246,2018-04-27,2018-04-27
Brighton,1623.62927246,2018-04-28,2018-04-28
Brighton,1627.70922852,2018-04-29,2018-04-29
Brighton,1627.70922852,2018-04-30,2018-05-02
Brighton,1626.79907227,2018-05-03,2018-05-03
Brighton,1625.2454834,2018-05-04,2018-05-04
Brighton,1638.88037109,2018-05-05,2018-05-05
Brighton,1638.88037109,2018-05-06,2018-05-06
Brighton,1638.88037109,2018-05-07,2018-05-08
Brighton,1638.88037109,2018-05-09,2018-05-09
Brighton,1637.17504883,2018-05-10,2018-05-10
Brighton,1637.17504883,2018-05-11,2018-05-12
Brighton,1637.17504883,2018-05-13,2018-05-13
Brighton,1634.04418945,2018-05-14,2018-05-19
Brighton,1634.04418945,2018-05-20,2018-05-20
Brighton,1634.04418945,2018-05-21,2018-05-26
Brighton,1631.52233887,2018-05-27,2018-07-26
