Club,Elo,From,To
Newcastle,1652.1517334,2018-04-01,2018-04-05
Newcastle,1655.74206543,2018-04-06,2018-04-07
Newcastle,1667.29931641,2018-04-08,2018-04-08
Newcastle,1667.29931641,2018-04-09,2018-04-11
Newcastle,1667.29931641,2018-04-12,2018-04-12
Newcastle,1667.59521484,2018-04-13,2018-04-14
Newcastle,1667.59521484,2018-04-15,2018-04-15
Newcastle,1678.74523926,2018-04-16,2018-04-18
Newcastle,1678.74523926,2018-04-19,2018-04-19
Newcastle,1678.74523926,2018-04-20,2018-04-22
Newcastle,1678.74523926,2018-04-23,2018-04-23
Newcastle,1672.64819336,2018-04-24,2018-04-24
Newcastle,1675.69042969,2018-04-25,2018-04-26
Newcastle,1675.0090332,2018-04-27,2018-04-28
Newcastle,1663.48620605,2018-04-29,2018-04-29
Newcastle,1663.48620605,2018-04-30,2018-05-02
Newcastle,1662.5760498,2018-05-03,2018-05-03
Newcastle,1661.02246094,2018-05-04,2018-05-05
Newcastle,1653.40856934,2018-05-06,2018-05-08
Newcastle,1653.40856934,2018-05-09,2018-05-09
Newcastle,1651.55688477,2018-05-10,2018-05-12
Newcastle,1651.55688477,2018-05-13,2018-05-13
Newcastle,1672.04711914,2018-05-14,2018-05-26
Newcastle,1669.52526855,2018-05-27,2018-07-17
Newcastle,1669.52526855,2018-07-18,2018-07-21
Newcastle,1669.52526855,2018-07-22,2018-07-26
Newcastle,1669.54296875,2018-07-27,2018-07-29
Newcastle,1669.54296875,2018-07-30,2018-08-02
Newcastle,1670.47021484,2018-08-03,2018-08-04
Newcastle,1670.47021484,2018-08-05,2018-08-08
Newcastle,1670.47021484,2018-08-09,2018-08-09
Newcastle,1670.87133789,2018-08-10,2018-08-11
Newcastle,1666.97192383,2018-08-12,2018-08-14
Newcastle,1666.97192383,2018-08-15,2018-08-16
Newcastle,1669.71362305,2018-08-17,2018-08-18
Newcastle,1668.83398438,2018-08-19,2018-08-21
Newcastle,1668.83398438,2018-08-22,2018-08-23
Newcastle,1665.07873535,2018-08-24,2018-08-25
Newcastle,1665.07873535,2018-08-26,2018-08-26
Newcastle,1659.96252441,2018-08-27,2018-08-30
Newcastle,1657.47814941,2018-08-31,2018-09-01
Newcastle,1656.15490723,2018-09-02,2018-09-02
Newcastle,1656.15490723,2018-09-03,2018-09-15
Newcastle,1650.63586426,2018-09-16,2018-09-16
Newcastle,1650.63586426,2018-09-17,2018-09-17
Newcastle,1650.63586426,2018-09-18,2018-09-18
Newcastle,1648.79699707,2018-09-19,2018-09-19
Newcastle,1646.8717041,2018-09-20,2018-09-20
Newcastle,1649.19812012,2018-09-21,2018-09-22
Newcastle,1651.84936523,2018-09-23,2018-09-25
Newcastle,1651.84936523,2018-09-26,2018-09-26
Newcastle,1651.84936523,2018-09-27,2018-09-28
Newcastle,1651.84936523,2018-09-29,2018-09-29
Newcastle,1639.71813965,2018-09-30,2018-10-02
Newcastle,1639.64904785,2018-10-03,2018-10-03
Newcastle,1633.49169922,2018-10-04,2018-10-04
Newcastle,1635.34155273,2018-10-05,2018-10-05
Newcastle,1635.34155273,2018-10-06,2018-10-06
Newcastle,1632.8416748,2018-10-07,2018-10-07
Newcastle,1632.8416748,2018-10-08,2018-10-20
Newcastle,1623.16760254,2018-10-21,2018-10-21
Newcastle,1623.16760254,2018-10-22,2018-10-23
Newcastle,1623.74609375,2018-10-24,2018-10-24
Newcastle,1623.81188965,2018-10-25,2018-10-25
Newcastle,1626.43200684,2018-10-26,2018-10-27
Newcastle,1628.26623535,2018-10-28,2018-10-28
Newcastle,1628.26623535,2018-10-29,2018-11-02
Newcastle,1628.26623535,2018-11-03,2018-11-03
