Club,Elo,From,To
Arsenal,1802.41040039,2017-04-13,2017-04-13
Arsenal,1802.87329102,2017-04-14,2017-04-17
Arsenal,1807.33483887,2017-04-18,2017-04-18
Arsenal,1806.80004883,2017-04-19,2017-04-20
Arsenal,1808.26879883,2017-04-21,2017-04-26
Arsenal,1812.27478027,2017-04-27,2017-04-30
Arsenal,1805.29931641,2017-05-01,2017-05-04
Arsenal,1807.05480957,2017-05-05,2017-05-07
Arsenal,1817.38427734,2017-05-08,2017-05-10
Arsenal,1827.35791016,2017-05-11,2017-05-11
Arsenal,1827.45837402,2017-05-12,2017-05-13
Arsenal,1837.19274902,2017-05-14,2017-05-16
Arsenal,1839.3560791,2017-05-17,2017-05-20
Arsenal,1839.3560791,2017-05-21,2017-05-21
Arsenal,1845.20593262,2017-05-22,2017-05-24
Arsenal,1847.9510498,2017-05-25,2017-07-27
Arsenal,1847.96435547,2017-07-28,2017-08-03
Arsenal,1848.28649902,2017-08-04,2017-08-11
Arsenal,1851.60375977,2017-08-12,2017-08-15
Arsenal,1854.21960449,2017-08-16,2017-08-17
Arsenal,1855.38903809,2017-08-18,2017-08-19
Arsenal,1844.33178711,2017-08-20,2017-08-20
Arsenal,1844.33178711,2017-08-21,2017-08-23
Arsenal,1845.89050293,2017-08-24,2017-08-24
Arsenal,1846.18505859,2017-08-25,2017-08-26
Arsenal,1846.18505859,2017-08-27,2017-08-27
Arsenal,1834.60693359,2017-08-28,2017-09-09
Arsenal,1838.51965332,2017-09-10,2017-09-12
Arsenal,1839.89245605,2017-09-13,2017-09-13
Arsenal,1843.62426758,2017-09-14,2017-09-14
Arsenal,1843.91369629,2017-09-15,2017-09-17
Arsenal,1848.00109863,2017-09-18,2017-09-23
Arsenal,1848.00109863,2017-09-24,2017-09-25
Arsenal,1851.62634277,2017-09-26,2017-09-26
Arsenal,1854.1854248,2017-09-27,2017-09-27
Arsenal,1861.97998047,2017-09-28,2017-09-28
Arsenal,1863.25927734,2017-09-29,2017-10-01
Arsenal,1865.87731934,2017-10-02,2017-10-14
Arsenal,1854.29162598,2017-10-15,2017-10-17
Arsenal,1859.61352539,2017-10-18,2017-10-18
Arsenal,1860.03271484,2017-10-19,2017-10-19
Arsenal,1861.13305664,2017-10-20,2017-10-22
Arsenal,1871.81762695,2017-10-23,2017-10-28
Arsenal,1874.00024414,2017-10-29,2017-10-31
Arsenal,1871.22717285,2017-11-01,2017-11-01
Arsenal,1879.41894531,2017-11-02,2017-11-02
Arsenal,1865.81201172,2017-11-03,2017-11-05
Arsenal,1860.01977539,2017-11-06,2017-11-18
Arsenal,1872.16162109,2017-11-19,2017-11-21
Arsenal,1874.48364258,2017-11-22,2017-11-22
