Club,Elo,From,To
Cardiff,1576.36218262,2018-04-25,2018-04-26
Cardiff,1575.68078613,2018-04-27,2018-04-28
Cardiff,1586.11242676,2018-04-29,2018-05-02
Cardiff,1585.20227051,2018-05-03,2018-05-03
Cardiff,1583.64855957,2018-05-04,2018-05-06
Cardiff,1577.6661377,2018-05-07,2018-05-26
Cardiff,1575.14428711,2018-05-27,2018-07-01
Cardiff,1575.14428711,2018-07-02,2018-07-26
Cardiff,1575.1619873,2018-07-27,2018-08-02
Cardiff,1576.0892334,2018-08-03,2018-08-09
Cardiff,1576.49035645,2018-08-10,2018-08-11
Cardiff,1570.63659668,2018-08-12,2018-08-16
Cardiff,1573.3782959,2018-08-17,2018-08-18
Cardiff,1574.25793457,2018-08-19,2018-08-23
Cardiff,1570.50268555,2018-08-24,2018-08-25
Cardiff,1572.00952148,2018-08-26,2018-08-30
Cardiff,1569.52514648,2018-08-31,2018-09-02
Cardiff,1565.7277832,2018-09-03,2018-09-15
Cardiff,1562.98706055,2018-09-16,2018-09-18
Cardiff,1561.14819336,2018-09-19,2018-09-19
Cardiff,1559.22277832,2018-09-20,2018-09-20
Cardiff,1561.54931641,2018-09-21,2018-09-22
Cardiff,1557.78149414,2018-09-23,2018-09-30
Cardiff,1550.22937012,2018-10-01,2018-10-02
Cardiff,1550.16015625,2018-10-03,2018-10-03
Cardiff,1544.00292969,2018-10-04,2018-10-04
Cardiff,1545.85266113,2018-10-05,2018-10-06
Cardiff,1544.73974609,2018-10-07,2018-10-20
Cardiff,1556.11633301,2018-10-21,2018-10-23
Cardiff,1556.69482422,2018-10-24,2018-10-24
Cardiff,1556.76062012,2018-10-25,2018-10-25
Cardiff,1559.3807373,2018-10-26,2018-10-27
Cardiff,1557.78540039,2018-10-28,2018-11-03
Cardiff,1551.62939453,2018-11-04,2018-11-06
Cardiff,1546.66369629,2018-11-07,2018-11-07
Cardiff,1552.65612793,2018-11-08,2018-11-08
Cardiff,1551.46789551,2018-11-09,2018-11-10
Cardiff,1560.3671875,2018-11-11,2018-11-24
Cardiff,1557.08679199,2018-11-25,2018-11-27
Cardiff,1556.32702637,2018-11-28,2018-11-28
Cardiff,1555.43029785,2018-11-29,2018-11-29
Cardiff,1558.00402832,2018-11-30,2018-11-30
Cardiff,1565.92993164,2018-12-01,2018-12-04
Cardiff,1560.44299316,2018-12-05,2018-12-08
Cardiff,1568.58178711,2018-12-09,2018-12-11
Cardiff,1571.72753906,2018-12-12,2018-12-12
Cardiff,1569.7088623,2018-12-13,2018-12-13
Cardiff,1567.49987793,2018-12-14,2018-12-15
Cardiff,1562.58093262,2018-12-16,2018-12-22
Cardiff,1556.00695801,2018-12-23,2018-12-26
Cardiff,1560.46777344,2018-12-27,2018-12-29
Cardiff,1573.44006348,2018-12-30,2019-01-01
Cardiff,1569.41967773,2019-01-02,2019-01-12
Cardiff,1566.54162598,2019-01-13,2019-01-19
Cardiff,1557.12768555,2019-01-20,2019-01-29
Cardiff,1555.50073242,2019-01-30,2019-02-02
Cardiff,1569.61425781,2019-02-03,2019-02-09
Cardiff,1581.38720703,2019-02-10,2019-02-12
