Club,Elo,From,To
Southampton,1699.08618164,2017-04-26,2017-04-29
Southampton,1694.13220215,2017-04-30,2017-05-04
Southampton,1695.88769531,2017-05-05,2017-05-05
Southampton,1695.88769531,2017-05-06,2017-05-06
Southampton,1695.88769531,2017-05-07,2017-05-07
Southampton,1701.26831055,2017-05-08,2017-05-10
Southampton,1691.2947998,2017-05-11,2017-05-11
Southampton,1691.39526367,2017-05-12,2017-05-13
Southampton,1698.48193359,2017-05-14,2017-05-17
Southampton,1700.4362793,2017-05-18,2017-05-21
Southampton,1688.98571777,2017-05-22,2017-05-24
Southampton,1691.73095703,2017-05-25,2017-05-28
Southampton,1691.73095703,2017-05-29,2017-06-03
Southampton,1691.73095703,2017-06-04,2017-07-27
Southampton,1691.7442627,2017-07-28,2017-08-02
Southampton,1691.7442627,2017-08-03,2017-08-03
Southampton,1692.06628418,2017-08-04,2017-08-12
Southampton,1688.75012207,2017-08-13,2017-08-13
Southampton,1688.75012207,2017-08-14,2017-08-15
Southampton,1691.3659668,2017-08-16,2017-08-17
Southampton,1692.53527832,2017-08-18,2017-08-19
Southampton,1698.26000977,2017-08-20,2017-08-22
Southampton,1698.26000977,2017-08-23,2017-08-23
Southampton,1699.81872559,2017-08-24,2017-08-24
Southampton,1700.11328125,2017-08-25,2017-08-26
Southampton,1696.96643066,2017-08-27,2017-09-09
Southampton,1680.0892334,2017-09-10,2017-09-12
Southampton,1681.46203613,2017-09-13,2017-09-13
Southampton,1685.19384766,2017-09-14,2017-09-14
Southampton,1682.35705566,2017-09-15,2017-09-16
Southampton,1690.45202637,2017-09-17,2017-09-17
Southampton,1690.45202637,2017-09-18,2017-09-19
Southampton,1690.45202637,2017-09-20,2017-09-21
Southampton,1690.45202637,2017-09-22,2017-09-23
Southampton,1685.41699219,2017-09-24,2017-09-24
Southampton,1685.41699219,2017-09-25,2017-09-26
Southampton,1687.97607422,2017-09-27,2017-09-27
Southampton,1695.77050781,2017-09-28,2017-09-28
Southampton,1694.16711426,2017-09-29,2017-09-30
Southampton,1687.33422852,2017-10-01,2017-10-14
Southampton,1687.33422852,2017-10-15,2017-10-15
Southampton,1684.43408203,2017-10-16,2017-10-17
Southampton,1689.75585938,2017-10-18,2017-10-18
Southampton,1690.17504883,2017-10-19,2017-10-19
Southampton,1687.73510742,2017-10-20,2017-10-21
Southampton,1693.64794922,2017-10-22,2017-10-25
Southampton,1693.64794922,2017-10-26,2017-10-28
Southampton,1693.64794922,2017-10-29,2017-10-29
Southampton,1693.64099121,2017-10-30,2017-10-31
Southampton,1690.86791992,2017-11-01,2017-11-01
Southampton,1699.05969238,2017-11-02,2017-11-02
Southampton,1693.72680664,2017-11-03,2017-11-04
Southampton,1683.80236816,2017-11-05,2017-11-05
Southampton,1683.80236816,2017-11-06,2017-11-18
Southampton,1678.89526367,2017-11-19,2017-11-19
Southampton,1678.89526367,2017-11-20,2017-11-21
Southampton,1681.21728516,2017-11-22,2017-11-22
Southampton,1678.40966797,2017-11-23,2017-11-23
Southampton,1667.859375,2017-11-24,2017-11-25
Southampton,1667.859375,2017-11-26,2017-11-26
Southampton,1679.23095703,2017-11-27,2017-11-27
Southampton,1679.23095703,2017-11-28,2017-11-29
Southampton,1677.63366699,2017-11-30,2017-12-02
Southampton,1677.63366699,2017-12-03,2017-12-03
Southampton,1678.63085938,2017-12-04,2017-12-05
Southampton,1678.66064453,2017-12-06,2017-12-06
Southampton,1677.91870117,2017-12-07,2017-12-07
