Club,Elo,From,To
Leeds,1460.13061523,2018-03-18,2018-03-30
Leeds,1465.43676758,2018-03-31,2018-04-03
Leeds,1460.61462402,2018-04-04,2018-04-05
Leeds,1464.20507812,2018-04-06,2018-04-07
Leeds,1461.16699219,2018-04-08,2018-04-10
Leeds,1452.70349121,2018-04-11,2018-04-12
Leeds,1452.99951172,2018-04-13,2018-04-13
Leeds,1448.79992676,2018-04-14,2018-04-21
Leeds,1454.11340332,2018-04-22,2018-04-24
Leeds,1457.15563965,2018-04-25,2018-04-26
Leeds,1456.47424316,2018-04-27,2018-04-28
Leeds,1450.59680176,2018-04-29,2018-05-02
Leeds,1449.68664551,2018-05-03,2018-05-03
Leeds,1448.13293457,2018-05-04,2018-05-06
Leeds,1457.31787109,2018-05-07,2018-05-26
Leeds,1454.79589844,2018-05-27,2018-07-26
Leeds,1454.81359863,2018-07-27,2018-08-02
Leeds,1455.7409668,2018-08-03,2018-08-05
Leeds,1470.93017578,2018-08-06,2018-08-09
Leeds,1471.33129883,2018-08-10,2018-08-11
Leeds,1490.99804688,2018-08-12,2018-08-16
Leeds,1493.73974609,2018-08-17,2018-08-18
Leeds,1499.20617676,2018-08-19,2018-08-21
Leeds,1504.28552246,2018-08-22,2018-08-23
Leeds,1500.53027344,2018-08-24,2018-08-25
Leeds,1515.72998047,2018-08-26,2018-08-30
Leeds,1513.24560547,2018-08-31,2018-08-31
Leeds,1513.39489746,2018-09-01,2018-09-15
Leeds,1514.41772461,2018-09-16,2018-09-18
Leeds,1522.3458252,2018-09-19,2018-09-19
Leeds,1520.42041016,2018-09-20,2018-09-20
Leeds,1522.74694824,2018-09-21,2018-09-22
Leeds,1510.14074707,2018-09-23,2018-09-28
Leeds,1511.65856934,2018-09-29,2018-10-02
Leeds,1519.46337891,2018-10-03,2018-10-03
Leeds,1513.30615234,2018-10-04,2018-10-04
Leeds,1515.15600586,2018-10-05,2018-10-06
Leeds,1513.10803223,2018-10-07,2018-10-20
Leeds,1503.77380371,2018-10-21,2018-10-23
Leeds,1504.35229492,2018-10-24,2018-10-24
Leeds,1510.44897461,2018-10-25,2018-10-25
Leeds,1513.06896973,2018-10-26,2018-10-27
Leeds,1509.97766113,2018-10-28,2018-11-04
Leeds,1516.92175293,2018-11-05,2018-11-06
Leeds,1511.95593262,2018-11-07,2018-11-07
Leeds,1517.94848633,2018-11-08,2018-11-08
Leeds,1516.76013184,2018-11-09,2018-11-10
Leeds,1507.84082031,2018-11-11,2018-11-24
Leeds,1515.36218262,2018-11-25,2018-11-27
Leeds,1518.53027344,2018-11-28,2018-11-28
Leeds,1517.63366699,2018-11-29,2018-11-29
Leeds,1520.20727539,2018-11-30,2018-12-01
Leeds,1529.36279297,2018-12-02,2018-12-08
Leeds,1534.12463379,2018-12-09,2018-12-11
Leeds,1537.27038574,2018-12-12,2018-12-12
Leeds,1535.25170898,2018-12-13,2018-12-13
Leeds,1533.04272461,2018-12-14,2018-12-15
Leeds,1537.85693359,2018-12-16,2018-12-23
Leeds,1547.91955566,2018-12-24,2018-12-26
Leeds,1551.60253906,2018-12-27,2018-12-29
Leeds,1535.5032959,2018-12-30,2019-01-01
Leeds,1523.78869629,2019-01-02,2019-01-11
Leeds,1533.42053223,2019-01-12,2019-01-19
Leeds,1526.64453125,2019-01-20,2019-01-26
Leeds,1531.82556152,2019-01-27,2019-02-02
Leeds,1519.11132812,2019-02-03,2019-02-09
Leeds,1521.83776855,2019-02-10,2019-02-12
Leeds,1517.86755371,2019-02-13,2019-02-13
Leeds,1528.57678223,2019-02-14,2019-02-14
Leeds,1527.55908203,2019-02-15,2019-02-19
Leeds,1526.92724609,2019-02-20,2019-02-20
Leeds,1527.58081055,2019-02-21,2019-02-21
Leeds,1530.56958008,2019-02-22,2019-02-23
Leeds,1533.12390137,2019-02-24,2019-02-26
Leeds,1523.82800293,2019-02-27,2019-03-01
Leeds,1540.14929199,2019-03-02,2019-03-05
Leeds,1541.61206055,2019-03-06,2019-03-06
Leeds,1548.4666748,2019-03-07,2019-03-07
Leeds,1546.68041992,2019-03-08,2019-03-09
Leeds,1555.77648926,2019-03-10,2019-03-12
Leeds,1566.75085449,2019-03-13,2019-03-13
Leeds,1572.14160156,2019-03-14,2019-03-14
Leeds,1578.31933594,2019-03-15,2019-03-16
Leeds,1568.90942383,2019-03-17,2019-03-30
Leeds,1572.6081543,2019-03-31,2019-04-06
