Club,Elo,From,To
Brentford,1529.21960449,2019-03-10,2019-03-12
Brentford,1522.20800781,2019-03-13,2019-03-13
Brentford,1527.59863281,2019-03-14,2019-03-14
Brentford,1533.77648926,2019-03-15,2019-03-16
Brentford,1525.75720215,2019-03-17,2019-03-30
Brentford,1523.92321777,2019-03-31,2019-04-02
Brentford,1512.63012695,2019-04-03,2019-04-06
Brentford,1511.03442383,2019-04-07,2019-04-09
Brentford,1512.50671387,2019-04-10,2019-04-10
Brentford,1515.93273926,2019-04-11,2019-04-11
Brentford,1519.80505371,2019-04-12,2019-04-13
Brentford,1511.27575684,2019-04-14,2019-04-16
Brentford,1509.45959473,2019-04-17,2019-04-17
Brentford,1510.83374023,2019-04-18,2019-04-18
Brentford,1513.01220703,2019-04-19,2019-04-19
Brentford,1513.63500977,2019-04-20,2019-04-22
Brentford,1524.56762695,2019-04-23,2019-04-30
Brentford,1521.1661377,2019-05-01,2019-05-01
Brentford,1517.21350098,2019-05-02,2019-05-02
Brentford,1520.48962402,2019-05-03,2019-05-05
Brentford,1530.83776855,2019-05-06,2019-05-07
Brentford,1538.67126465,2019-05-08,2019-05-08
Brentford,1543.76159668,2019-05-09,2019-05-09
Brentford,1544.66308594,2019-05-10,2019-07-25
Brentford,1544.67456055,2019-07-26,2019-08-01
Brentford,1544.6817627,2019-08-02,2019-08-03
Brentford,1533.75366211,2019-08-04,2019-08-08
Brentford,1533.92468262,2019-08-09,2019-08-10
Brentford,1543.90454102,2019-08-11,2019-08-15
Brentford,1544.00732422,2019-08-16,2019-08-17
Brentford,1541.21740723,2019-08-18,2019-08-21
Brentford,1535.60900879,2019-08-22,2019-08-22
Brentford,1538.57714844,2019-08-23,2019-08-24
Brentford,1529.93286133,2019-08-25,2019-08-29
Brentford,1531.12036133,2019-08-30,2019-08-31
Brentford,1543.88232422,2019-09-01,2019-09-14
Brentford,1534.47070312,2019-09-15,2019-09-17
Brentford,1524.98217773,2019-09-18,2019-09-18
Brentford,1526.22229004,2019-09-19,2019-09-19
Brentford,1526.45690918,2019-09-20,2019-09-21
Brentford,1523.00183105,2019-09-22,2019-09-29
Brentford,1531.64221191,2019-09-30,2019-10-01
Brentford,1526.01464844,2019-10-02,2019-10-02
Brentford,1527.31628418,2019-10-03,2019-10-03
Brentford,1529.10192871,2019-10-04,2019-10-05
Brentford,1522.86572266,2019-10-06,2019-10-19
Brentford,1527.98925781,2019-10-20,2019-10-22
Brentford,1549.63647461,2019-10-23,2019-10-23
Brentford,1553.68933105,2019-10-24,2019-10-24
Brentford,1555.63232422,2019-10-25,2019-10-28
Brentford,1566.37561035,2019-10-29,2019-11-02
Brentford,1554.73168945,2019-11-03,2019-11-05
Brentford,1554.03845215,2019-11-06,2019-11-06
Brentford,1553.6237793,2019-11-07,2019-11-07
Brentford,1554.55151367,2019-11-08,2019-11-09
Brentford,1566.65856934,2019-11-10,2019-11-23
Brentford,1570.95812988,2019-11-24,2019-11-26
Brentford,1569.90588379,2019-11-27,2019-11-27
Brentford,1558.20947266,2019-11-28,2019-11-28
Brentford,1549.13269043,2019-11-29,2019-11-30
Brentford,1557.98583984,2019-12-01,2019-12-07
Brentford,1551.04187012,2019-12-08,2019-12-10
Brentford,1553.23364258,2019-12-11,2019-12-11
Brentford,1560.08618164,2019-12-12,2019-12-12
Brentford,1562.20617676,2019-12-13,2019-12-14
Brentford,1568.88916016,2019-12-15,2019-12-21
Brentford,1572.92236328,2019-12-22,2019-12-26
Brentford,1581.01342773,2019-12-27,2019-12-29
Brentford,1572.1550293,2019-12-30,2020-01-01
Brentford,1588.57299805,2020-01-02,2020-01-11
Brentford,1593.83044434,2020-01-12,2020-01-18
Brentford,1591.50744629,2020-01-19,2020-01-28
Brentford,1580.71350098,2020-01-29,2020-02-01
Brentford,1595.33117676,2020-02-02,2020-02-02
Brentford,1595.33117676,2020-02-03,2020-02-08
Brentford,1600.32592773,2020-02-09,2020-02-11
Brentford,1597.91040039,2020-02-12,2020-02-15
Brentford,1596.38586426,2020-02-16,2020-02-16
Brentford,1596.38586426,2020-02-17,2020-02-18
Brentford,1594.04882812,2020-02-19,2020-02-19
Brentford,1591.25305176,2020-02-20,2020-02-20
Brentford,1596.99865723,2020-02-21,2020-02-22
Brentford,1593.95227051,2020-02-23,2020-02-25
Brentford,1579.17663574,2020-02-26,2020-02-26
Brentford,1581.02441406,2020-02-27,2020-02-27
Brentford,1579.43530273,2020-02-28,2020-02-29
Brentford,1579.95056152,2020-03-01,2020-03-07
Brentford,1590.14587402,2020-03-08,2020-03-10
