Club,Elo,From,To
Crystal Palace,1641.63244629,2016-04-22,2016-04-22
Crystal Palace,1641.63244629,2016-04-23,2016-04-23
Crystal Palace,1641.63244629,2016-04-24,2016-04-24
Crystal Palace,1641.63244629,2016-04-25,2016-04-26
Crystal Palace,1641.96606445,2016-04-27,2016-04-28
Crystal Palace,1640.58300781,2016-04-29,2016-04-30
Crystal Palace,1632.57897949,2016-05-01,2016-05-04
Crystal Palace,1631.27722168,2016-05-05,2016-05-05
Crystal Palace,1638.67041016,2016-05-06,2016-05-07
Crystal Palace,1646.76867676,2016-05-08,2016-05-08
Crystal Palace,1646.76867676,2016-05-09,2016-05-11
Crystal Palace,1646.76867676,2016-05-12,2016-05-14
Crystal Palace,1646.76867676,2016-05-15,2016-05-15
Crystal Palace,1639.91137695,2016-05-16,2016-05-18
Crystal Palace,1636.24084473,2016-05-19,2016-05-21
Crystal Palace,1636.24084473,2016-05-22,2016-05-23
Crystal Palace,1636.24084473,2016-05-24,2016-05-29
Crystal Palace,1636.24084473,2016-05-30,2016-06-08
Crystal Palace,1636.24084473,2016-06-09,2016-07-28
Crystal Palace,1635.0982666,2016-07-29,2016-07-30
Crystal Palace,1635.0982666,2016-07-31,2016-08-04
Crystal Palace,1636.53991699,2016-08-05,2016-08-10
Crystal Palace,1636.53991699,2016-08-11,2016-08-13
Crystal Palace,1627.17858887,2016-08-14,2016-08-16
Crystal Palace,1628.46508789,2016-08-17,2016-08-18
Crystal Palace,1628.46130371,2016-08-19,2016-08-20
Crystal Palace,1625.57409668,2016-08-21,2016-08-21
Crystal Palace,1625.57409668,2016-08-22,2016-08-23
Crystal Palace,1625.57409668,2016-08-24,2016-08-24
Crystal Palace,1625.58972168,2016-08-25,2016-08-25
Crystal Palace,1618.50280762,2016-08-26,2016-08-26
Crystal Palace,1618.50280762,2016-08-27,2016-08-27
Crystal Palace,1616.52062988,2016-08-28,2016-08-28
Crystal Palace,1616.52062988,2016-08-29,2016-09-10
Crystal Palace,1626.06188965,2016-09-11,2016-09-11
Crystal Palace,1626.06188965,2016-09-12,2016-09-13
Crystal Palace,1627.21789551,2016-09-14,2016-09-14
Crystal Palace,1629.28173828,2016-09-15,2016-09-15
Crystal Palace,1627.6138916,2016-09-16,2016-09-17
Crystal Palace,1627.6138916,2016-09-18,2016-09-18
Crystal Palace,1640.43933105,2016-09-19,2016-09-22
Crystal Palace,1640.43933105,2016-09-23,2016-09-24
Crystal Palace,1649.62915039,2016-09-25,2016-09-27
Crystal Palace,1654.09863281,2016-09-28,2016-09-28
Crystal Palace,1653.31994629,2016-09-29,2016-09-29
Crystal Palace,1652.74743652,2016-09-30,2016-09-30
Crystal Palace,1656.22473145,2016-10-01,2016-10-01
Crystal Palace,1656.22473145,2016-10-02,2016-10-15
Crystal Palace,1646.85388184,2016-10-16,2016-10-17
Crystal Palace,1646.85388184,2016-10-18,2016-10-18
Crystal Palace,1648.2388916,2016-10-19,2016-10-19
Crystal Palace,1647.35754395,2016-10-20,2016-10-20
Crystal Palace,1646.05505371,2016-10-21,2016-10-22
Crystal Palace,1641.06994629,2016-10-23,2016-10-23
Crystal Palace,1641.06994629,2016-10-24,2016-10-24
Crystal Palace,1641.06994629,2016-10-25,2016-10-28
Crystal Palace,1641.06994629,2016-10-29,2016-10-29
Crystal Palace,1634.31091309,2016-10-30,2016-11-01
Crystal Palace,1639.67004395,2016-11-02,2016-11-02
Crystal Palace,1635.31005859,2016-11-03,2016-11-03
Crystal Palace,1633.48852539,2016-11-04,2016-11-05
Crystal Palace,1627.09484863,2016-11-06,2016-11-13
Crystal Palace,1627.09484863,2016-11-14,2016-11-19
Crystal Palace,1623.62780762,2016-11-20,2016-11-21
Crystal Palace,1623.62780762,2016-11-22,2016-11-22
Crystal Palace,1622.42053223,2016-11-23,2016-11-23
Crystal Palace,1621.32568359,2016-11-24,2016-11-24
Crystal Palace,1620.11682129,2016-11-25,2016-11-26
Crystal Palace,1613.89135742,2016-11-27,2016-11-27
Crystal Palace,1613.89135742,2016-11-28,2016-12-03
Crystal Palace,1631.79492188,2016-12-04,2016-12-04
Crystal Palace,1631.79492188,2016-12-05,2016-12-06
Crystal Palace,1632.25366211,2016-12-07,2016-12-07
Crystal Palace,1629.57849121,2016-12-08,2016-12-08
Crystal Palace,1629.85058594,2016-12-09,2016-12-09
Crystal Palace,1629.85058594,2016-12-10,2016-12-10
Crystal Palace,1629.53540039,2016-12-11,2016-12-13
Crystal Palace,1629.53540039,2016-12-14,2016-12-14
Crystal Palace,1623.70239258,2016-12-15,2016-12-15
Crystal Palace,1623.70239258,2016-12-16,2016-12-17
Crystal Palace,1619.83703613,2016-12-18,2016-12-18
Crystal Palace,1619.83703613,2016-12-19,2016-12-21
Crystal Palace,1619.83703613,2016-12-22,2016-12-24
Crystal Palace,1619.83703613,2016-12-25,2016-12-26
Crystal Palace,1621.96948242,2016-12-27,2017-01-01
Crystal Palace,1619.26733398,2017-01-02,2017-01-03
Crystal Palace,1609.04760742,2017-01-04,2017-01-07
Crystal Palace,1609.04760742,2017-01-08,2017-01-08
Crystal Palace,1609.04760742,2017-01-09,2017-01-14
Crystal Palace,1600.11071777,2017-01-15,2017-01-21
Crystal Palace,1594.03747559,2017-01-22,2017-01-31
Crystal Palace,1609.3626709,2017-02-01,2017-02-01
Crystal Palace,1609.3626709,2017-02-02,2017-02-02
Crystal Palace,1609.3626709,2017-02-03,2017-02-03
Crystal Palace,1609.3626709,2017-02-04,2017-02-04
Crystal Palace,1589.03234863,2017-02-05,2017-02-11
Crystal Palace,1584.7310791,2017-02-12,2017-02-15
Crystal Palace,1581.89379883,2017-02-16,2017-02-16
Crystal Palace,1583.00146484,2017-02-17,2017-02-21
Crystal Palace,1585.32385254,2017-02-22,2017-02-22
Crystal Palace,1586.05700684,2017-02-23,2017-02-23
Crystal Palace,1580.98376465,2017-02-24,2017-02-25
Crystal Palace,1587.88500977,2017-02-26,2017-03-04
Crystal Palace,1605.51159668,2017-03-05,2017-03-05
Crystal Palace,1605.51159668,2017-03-06,2017-03-07
Crystal Palace,1604.51965332,2017-03-08,2017-03-09
Crystal Palace,1605.03027344,2017-03-10,2017-03-11
Crystal Palace,1605.03027344,2017-03-12,2017-03-14
Crystal Palace,1611.18566895,2017-03-15,2017-03-15
Crystal Palace,1606.09899902,2017-03-16,2017-03-16
Crystal Palace,1607.59082031,2017-03-17,2017-03-18
Crystal Palace,1614.19750977,2017-03-19,2017-03-19
Crystal Palace,1614.19750977,2017-03-20,2017-04-01
Crystal Palace,1629.66101074,2017-04-02,2017-04-04
Crystal Palace,1629.66101074,2017-04-05,2017-04-05
Crystal Palace,1623.10546875,2017-04-06,2017-04-08
Crystal Palace,1623.10546875,2017-04-09,2017-04-09
Crystal Palace,1623.10546875,2017-04-10,2017-04-10
Crystal Palace,1641.96813965,2017-04-11,2017-04-11
Crystal Palace,1641.96813965,2017-04-12,2017-04-12
Crystal Palace,1641.55212402,2017-04-13,2017-04-13
Crystal Palace,1642.01501465,2017-04-14,2017-04-15
Crystal Palace,1642.01965332,2017-04-16,2017-04-16
Crystal Palace,1642.01965332,2017-04-17,2017-04-18
Crystal Palace,1641.48498535,2017-04-19,2017-04-20
Crystal Palace,1642.95361328,2017-04-21,2017-04-22
Crystal Palace,1642.95361328,2017-04-23,2017-04-23
Crystal Palace,1657.2376709,2017-04-24,2017-04-26
Crystal Palace,1652.03845215,2017-04-27,2017-04-29
Crystal Palace,1636.19799805,2017-04-30,2017-04-30
Crystal Palace,1636.19799805,2017-05-01,2017-05-03
Crystal Palace,1636.19799805,2017-05-04,2017-05-04
Crystal Palace,1637.95349121,2017-05-05,2017-05-06
Crystal Palace,1632.97119141,2017-05-07,2017-05-07
Crystal Palace,1632.97119141,2017-05-08,2017-05-11
