Club,Elo,From,To
Man City,1953.76940918,2020-10-21,2020-10-21
Man City,1959.41137695,2020-10-22,2020-10-22
Man City,1963.61413574,2020-10-23,2020-10-24
Man City,1958.16674805,2020-10-25,2020-10-27
Man City,1966.17443848,2020-10-28,2020-10-28
Man City,1973.47631836,2020-10-29,2020-10-29
Man City,1970.61279297,2020-10-30,2020-10-31
Man City,1973.0925293,2020-11-01,2020-11-03
Man City,1981.06359863,2020-11-04,2020-11-04
Man City,1977.93554688,2020-11-05,2020-11-05
Man City,1981.78881836,2020-11-06,2020-11-08
Man City,1981.80700684,2020-11-09,2020-11-21
Man City,1967.09423828,2020-11-22,2020-11-24
Man City,1969.1451416,2020-11-25,2020-11-25
Man City,1967.80627441,2020-11-26,2020-11-26
Man City,1969.2557373,2020-11-27,2020-11-28
Man City,1974.16455078,2020-11-29,2020-12-01
Man City,1969.69726562,2020-12-02,2020-12-02
Man City,1971.19628906,2020-12-03,2020-12-03
Man City,1966.70556641,2020-12-04,2020-12-05
Man City,1968.34301758,2020-12-06,2020-12-08
Man City,1963.78100586,2020-12-09,2020-12-09
Man City,1965.3951416,2020-12-10,2020-12-10
Man City,1967.20983887,2020-12-11,2020-12-12
Man City,1964.96386719,2020-12-13,2020-12-15
Man City,1956.57165527,2020-12-16,2020-12-19
Man City,1960.92919922,2020-12-20,2020-12-26
Man City,1963.74841309,2020-12-27,2021-01-03
Man City,1972.24780273,2021-01-04,2021-01-13
Man City,1973.8737793,2021-01-14,2021-01-17
Man City,1977.91381836,2021-01-18,2021-01-20
Man City,1980.89001465,2021-01-21,2021-01-26
Man City,1983.7286377,2021-01-27,2021-01-30
Man City,1985.08862305,2021-01-31,2021-02-03
Man City,1989.19555664,2021-02-04,2021-02-07
Man City,2002.06835938,2021-02-08,2021-02-13
Man City,2008.04406738,2021-02-14,2021-02-16
Man City,2011.69641113,2021-02-17,2021-02-17
Man City,2015.77050781,2021-02-18,2021-02-18
Man City,2020.06530762,2021-02-19,2021-02-21
Man City,2023.92041016,2021-02-22,2021-02-23
Man City,2026.64318848,2021-02-24,2021-02-24
Man City,2031.62780762,2021-02-25,2021-02-25
Man City,2026.13208008,2021-02-26,2021-02-27
Man City,2028.56567383,2021-02-28,2021-03-02
Man City,2032.42138672,2021-03-03,2021-03-07
Man City,2015.33532715,2021-03-08,2021-03-10
Man City,2020.75964355,2021-03-11,2021-03-11
Man City,2024.15002441,2021-03-12,2021-03-13
Man City,2027.14953613,2021-03-14,2021-03-16
Man City,2027.79174805,2021-03-17,2021-03-17
Man City,2031.76574707,2021-03-18,2021-03-18
Man City,2026.04296875,2021-03-19,2021-04-03
Man City,2031.45117188,2021-04-04,2021-04-06
Man City,2028.89599609,2021-04-07,2021-04-07
Man City,2032.1517334,2021-04-08,2021-04-08
Man City,2032.45214844,2021-04-09,2021-04-10
Man City,2016.97290039,2021-04-11,2021-04-13
Man City,2016.0579834,2021-04-14,2021-04-14
Man City,2019.04174805,2021-04-15,2021-04-15
Man City,2024.60778809,2021-04-16,2021-04-21
Man City,2027.01306152,2021-04-22,2021-04-27
Man City,2027.75915527,2021-04-28,2021-04-28
Man City,2033.48522949,2021-04-29,2021-04-29
Man City,2033.76318359,2021-04-30,2021-05-01
Man City,2036.42236328,2021-05-02,2021-05-04
Man City,2041.43811035,2021-05-05,2021-05-05
Man City,2046.2097168,2021-05-06,2021-05-06
Man City,2043.67529297,2021-05-07,2021-05-08
Man City,2031.85351562,2021-05-09,2021-05-14
Man City,2033.8984375,2021-05-15,2021-05-18
Man City,2018.89868164,2021-05-19,2021-05-23
Man City,2024.67431641,2021-05-24,2021-05-26
Man City,2023.73681641,2021-05-27,2021-05-29
Man City,2012.76818848,2021-05-30,2021-08-15
Man City,2000.86547852,2021-08-16,2021-08-19
Man City,1999.91394043,2021-08-20,2021-08-21
Man City,2003.06005859,2021-08-22,2021-08-26
Man City,2004.32531738,2021-08-27,2021-08-28
Man City,2012.69165039,2021-08-29,2021-09-11
Man City,2016.2989502,2021-09-12,2021-09-14
Man City,2012.97241211,2021-09-15,2021-09-15
Man City,2019.07666016,2021-09-16,2021-09-16
Man City,2019.66699219,2021-09-17,2021-09-18
Man City,2012.0925293,2021-09-19,2021-09-25
Man City,2019.2779541,2021-09-26,2021-09-28
Man City,2006.26574707,2021-09-29,2021-09-29
Man City,2004.58117676,2021-09-30,2021-09-30
Man City,2001.36889648,2021-10-01,2021-10-03
Man City,2001.21655273,2021-10-04,2021-10-16
Man City,2003.45397949,2021-10-17,2021-10-19
Man City,2011.44897461,2021-10-20,2021-10-20
Man City,2014.46374512,2021-10-21,2021-10-21
Man City,2011.1072998,2021-10-22,2021-10-23
Man City,2016.25939941,2021-10-24,2021-10-30
Man City,1994.30969238,2021-10-31,2021-11-02
Man City,1994.62390137,2021-11-03,2021-11-03
Man City,1998.63098145,2021-11-04,2021-11-04
Man City,1995.01635742,2021-11-05,2021-11-06
Man City,2003.69055176,2021-11-07,2021-11-21
Man City,2007.54882812,2021-11-22,2021-11-23
Man City,2013.1875,2021-11-24,2021-11-24
Man City,2019.98449707,2021-11-25,2021-11-25
Man City,2016.34448242,2021-11-26,2021-11-28
Man City,2019.78234863,2021-11-29,2021-12-01
Man City,2022.61401367,2021-12-02,2021-12-04
Man City,2025.4284668,2021-12-05,2021-12-07
Man City,2010.66015625,2021-12-08,2021-12-08
Man City,2006.76525879,2021-12-09,2021-12-09
Man City,2000.60961914,2021-12-10,2021-12-11
Man City,2002.69116211,2021-12-12,2021-12-14
Man City,2008.12890625,2021-12-15,2021-12-16
Man City,2008.12890625,2021-12-17,2021-12-19
Man City,2012.03967285,2021-12-20,2021-12-26
Man City,2015.72814941,2021-12-27,2021-12-29
Man City,2017.76074219,2021-12-30,2022-01-01
Man City,2022.90893555,2022-01-02,2022-01-07
Man City,2022.90893555,2022-01-08,2022-01-15
Man City,2027.82287598,2022-01-16,2022-01-22
Man City,2021.13293457,2022-01-23,2022-02-09
