Club,Elo,From,To
Huddersfield,1513.10449219,2017-09-12,2017-09-12
Huddersfield,1514.47729492,2017-09-13,2017-09-13
Huddersfield,1518.20910645,2017-09-14,2017-09-14
Huddersfield,1515.37243652,2017-09-15,2017-09-16
Huddersfield,1518.88342285,2017-09-17,2017-09-23
Huddersfield,1524.39746094,2017-09-24,2017-09-26
Huddersfield,1526.95654297,2017-09-27,2017-09-27
Huddersfield,1534.75109863,2017-09-28,2017-09-28
Huddersfield,1533.14758301,2017-09-29,2017-09-30
Huddersfield,1529.39343262,2017-10-01,2017-10-14
Huddersfield,1524.05822754,2017-10-15,2017-10-17
Huddersfield,1529.38000488,2017-10-18,2017-10-18
Huddersfield,1529.79931641,2017-10-19,2017-10-19
Huddersfield,1527.359375,2017-10-20,2017-10-21
Huddersfield,1543.08972168,2017-10-22,2017-10-28
Huddersfield,1540.7947998,2017-10-29,2017-10-31
Huddersfield,1538.02172852,2017-11-01,2017-11-01
Huddersfield,1546.21350098,2017-11-02,2017-11-02
Huddersfield,1540.88049316,2017-11-03,2017-11-04
Huddersfield,1550.44641113,2017-11-05,2017-11-18
Huddersfield,1542.3425293,2017-11-19,2017-11-21
Huddersfield,1544.66455078,2017-11-22,2017-11-22
Huddersfield,1541.85693359,2017-11-23,2017-11-23
Huddersfield,1531.30664062,2017-11-24,2017-11-26
Huddersfield,1530.02258301,2017-11-27,2017-11-29
Huddersfield,1527.08752441,2017-11-30,2017-12-02
Huddersfield,1522.13623047,2017-12-03,2017-12-05
Huddersfield,1522.16601562,2017-12-06,2017-12-06
Huddersfield,1521.42407227,2017-12-07,2017-12-07
Huddersfield,1525.30090332,2017-12-08,2017-12-09
Huddersfield,1538.1796875,2017-12-10,2017-12-12
Huddersfield,1535.49133301,2017-12-13,2017-12-16
Huddersfield,1557.08764648,2017-12-17,2017-12-23
Huddersfield,1561.63659668,2017-12-24,2017-12-26
Huddersfield,1562.33850098,2017-12-27,2017-12-30
Huddersfield,1564.52783203,2017-12-31,2018-01-01
Huddersfield,1559.03137207,2018-01-02,2018-01-13
Huddersfield,1547.20166016,2018-01-14,2018-01-20
Huddersfield,1540.3548584,2018-01-21,2018-01-30
Huddersfield,1536.82519531,2018-01-31,2018-02-03
Huddersfield,1535.27331543,2018-02-04,2018-02-11
Huddersfield,1553.59106445,2018-02-12,2018-02-13
Huddersfield,1556.47998047,2018-02-14,2018-02-14
Huddersfield,1560.52124023,2018-02-15,2018-02-15
Huddersfield,1561.08691406,2018-02-16,2018-02-20
Huddersfield,1560.8762207,2018-02-21,2018-02-21
Huddersfield,1560.78930664,2018-02-22,2018-02-22
Huddersfield,1560.64135742,2018-02-23,2018-02-24
Huddersfield,1572.11816406,2018-02-25,2018-03-03
Huddersfield,1570.6973877,2018-03-04,2018-03-06
Huddersfield,1570.29064941,2018-03-07,2018-03-07
Huddersfield,1565.0925293,2018-03-08,2018-03-08
Huddersfield,1568.34741211,2018-03-09,2018-03-10
Huddersfield,1569.42993164,2018-03-11,2018-03-13
Huddersfield,1563.70446777,2018-03-14,2018-03-14
Huddersfield,1561.69995117,2018-03-15,2018-03-15
Huddersfield,1562.8034668,2018-03-16,2018-03-17
Huddersfield,1552.18017578,2018-03-18,2018-03-31
Huddersfield,1547.61987305,2018-04-01,2018-04-05
Huddersfield,1551.21032715,2018-04-06,2018-04-07
Huddersfield,1554.68786621,2018-04-08,2018-04-12
Huddersfield,1554.98388672,2018-04-13,2018-04-14
Huddersfield,1563.69665527,2018-04-15,2018-04-24
Huddersfield,1566.7388916,2018-04-25,2018-04-26
Huddersfield,1566.05737305,2018-04-27,2018-04-28
Huddersfield,1557.77246094,2018-04-29,2018-05-02
Huddersfield,1556.86230469,2018-05-03,2018-05-03
Huddersfield,1555.30859375,2018-05-04,2018-05-06
Huddersfield,1564.14404297,2018-05-07,2018-05-09
Huddersfield,1571.97375488,2018-05-10,2018-05-13
Huddersfield,1568.27709961,2018-05-14,2018-05-26
Huddersfield,1565.75524902,2018-05-27,2018-07-26
Huddersfield,1565.77294922,2018-07-27,2018-08-02
Huddersfield,1566.70019531,2018-08-03,2018-08-09
Huddersfield,1567.10131836,2018-08-10,2018-08-11
Huddersfield,1561.05847168,2018-08-12,2018-08-16
Huddersfield,1563.8001709,2018-08-17,2018-08-19
Huddersfield,1562.22277832,2018-08-20,2018-08-23
Huddersfield,1558.46765137,2018-08-24,2018-08-25
Huddersfield,1556.96081543,2018-08-26,2018-08-30
Huddersfield,1554.47644043,2018-08-31,2018-09-01
