Club,Elo,From,To
Liverpool,2065.00097656,2019-09-01,2019-09-14
Liverpool,2066.60327148,2019-09-15,2019-09-17
Liverpool,2039.74523926,2019-09-18,2019-09-18
Liverpool,2040.98535156,2019-09-19,2019-09-19
Liverpool,2041.2199707,2019-09-20,2019-09-22
Liverpool,2046.09814453,2019-09-23,2019-09-28
Liverpool,2047.6763916,2019-09-29,2019-10-01
Liverpool,2042.04882812,2019-10-02,2019-10-02
Liverpool,2046.17553711,2019-10-03,2019-10-03
Liverpool,2047.96130371,2019-10-04,2019-10-05
Liverpool,2049.64672852,2019-10-06,2019-10-20
Liverpool,2045.11022949,2019-10-21,2019-10-22
Liverpool,2048.25073242,2019-10-23,2019-10-23
Liverpool,2054.86645508,2019-10-24,2019-10-24
Liverpool,2056.80932617,2019-10-25,2019-10-27
Liverpool,2059.15966797,2019-10-28,2019-11-02
Liverpool,2060.69799805,2019-11-03,2019-11-05
Liverpool,2060.51318359,2019-11-06,2019-11-06
Liverpool,2060.09863281,2019-11-07,2019-11-07
Liverpool,2061.02612305,2019-11-08,2019-11-10
Liverpool,2068.90942383,2019-11-11,2019-11-23
Liverpool,2071.48217773,2019-11-24,2019-11-26
Liverpool,2070.4296875,2019-11-27,2019-11-27
Liverpool,2060.03881836,2019-11-28,2019-11-28
Liverpool,2050.96191406,2019-11-29,2019-11-30
Liverpool,2051.72119141,2019-12-01,2019-12-04
Liverpool,2053.68041992,2019-12-05,2019-12-07
Liverpool,2056.88964844,2019-12-08,2019-12-10
Liverpool,2063.93383789,2019-12-11,2019-12-11
Liverpool,2063.68017578,2019-12-12,2019-12-12
Liverpool,2065.80029297,2019-12-13,2019-12-14
Liverpool,2066.75512695,2019-12-15,2019-12-26
Liverpool,2074.3515625,2019-12-27,2019-12-29
Liverpool,2075.85131836,2019-12-30,2020-01-02
Liverpool,2077.15722656,2020-01-03,2020-01-11
Liverpool,2080.73095703,2020-01-12,2020-01-19
Liverpool,2083.47436523,2020-01-20,2020-01-23
Liverpool,2086.02832031,2020-01-24,2020-01-29
Liverpool,2088.26196289,2020-01-30,2020-02-01
Liverpool,2090.13623047,2020-02-02,2020-02-15
Liverpool,2091.03808594,2020-02-16,2020-02-18
Liverpool,2081.28295898,2020-02-19,2020-02-19
Liverpool,2078.48706055,2020-02-20,2020-02-20
