Club,Elo,From,To
Sheffield United,1671.26123047,2020-11-08,2020-11-08
Sheffield United,1671.26123047,2020-11-09,2020-11-21
Sheffield United,1671.26123047,2020-11-22,2020-11-22
Sheffield United,1664.27941895,2020-11-23,2020-11-24
Sheffield United,1666.33032227,2020-11-25,2020-11-25
Sheffield United,1661.12817383,2020-11-26,2020-11-26
Sheffield United,1662.57763672,2020-11-27,2020-11-28
Sheffield United,1653.21105957,2020-11-29,2020-11-29
Sheffield United,1653.21105957,2020-11-30,2020-12-01
Sheffield United,1652.78894043,2020-12-02,2020-12-02
Sheffield United,1654.28796387,2020-12-03,2020-12-03
Sheffield United,1649.79724121,2020-12-04,2020-12-06
Sheffield United,1644.41210938,2020-12-07,2020-12-07
Sheffield United,1644.41210938,2020-12-08,2020-12-08
Sheffield United,1639.85009766,2020-12-09,2020-12-09
Sheffield United,1638.43640137,2020-12-10,2020-12-10
Sheffield United,1640.25109863,2020-12-11,2020-12-11
Sheffield United,1640.25109863,2020-12-12,2020-12-12
Sheffield United,1640.25109863,2020-12-13,2020-12-13
Sheffield United,1632.52331543,2020-12-14,2020-12-16
Sheffield United,1632.52331543,2020-12-17,2020-12-17
Sheffield United,1628.87817383,2020-12-18,2020-12-20
Sheffield United,1630.92272949,2020-12-21,2020-12-22
Sheffield United,1630.92272949,2020-12-23,2020-12-26
Sheffield United,1625.36425781,2020-12-27,2020-12-27
Sheffield United,1625.36425781,2020-12-28,2020-12-29
Sheffield United,1620.09265137,2020-12-30,2021-01-02
Sheffield United,1612.2845459,2021-01-03,2021-01-03
Sheffield United,1612.2845459,2021-01-04,2021-01-06
Sheffield United,1612.2845459,2021-01-07,2021-01-12
Sheffield United,1621.51782227,2021-01-13,2021-01-13
Sheffield United,1621.51782227,2021-01-14,2021-01-15
Sheffield United,1621.51782227,2021-01-16,2021-01-16
Sheffield United,1621.51782227,2021-01-17,2021-01-17
Sheffield United,1616.33154297,2021-01-18,2021-01-19
Sheffield United,1616.33154297,2021-01-20,2021-01-20
Sheffield United,1616.33154297,2021-01-21,2021-01-27
Sheffield United,1631.07202148,2021-01-28,2021-01-29
Sheffield United,1631.07202148,2021-01-30,2021-01-30
Sheffield United,1629.71191406,2021-01-31,2021-01-31
Sheffield United,1629.71191406,2021-02-01,2021-02-01
Sheffield United,1629.71191406,2021-02-02,2021-02-02
Sheffield United,1635.52819824,2021-02-03,2021-02-03
Sheffield United,1635.52819824,2021-02-04,2021-02-06
Sheffield United,1635.52819824,2021-02-07,2021-02-07
Sheffield United,1631.75354004,2021-02-08,2021-02-13
Sheffield United,1631.75354004,2021-02-14,2021-02-14
Sheffield United,1631.75354004,2021-02-15,2021-02-15
Sheffield United,1624.03503418,2021-02-16,2021-02-16
Sheffield United,1627.68737793,2021-02-17,2021-02-18
Sheffield United,1631.98217773,2021-02-19,2021-02-20
Sheffield United,1624.53417969,2021-02-21,2021-02-21
Sheffield United,1624.53417969,2021-02-22,2021-02-23
Sheffield United,1627.25695801,2021-02-24,2021-02-24
Sheffield United,1628.77429199,2021-02-25,2021-02-25
Sheffield United,1623.27856445,2021-02-26,2021-02-27
Sheffield United,1623.27856445,2021-02-28,2021-02-28
Sheffield United,1619.51647949,2021-03-01,2021-03-03
Sheffield United,1629.86962891,2021-03-04,2021-03-05
Sheffield United,1629.86962891,2021-03-06,2021-03-06
Sheffield United,1619.97192383,2021-03-07,2021-03-07
Sheffield United,1619.97192383,2021-03-08,2021-03-10
Sheffield United,1622.35974121,2021-03-11,2021-03-11
Sheffield United,1625.75024414,2021-03-12,2021-03-12
Sheffield United,1625.75024414,2021-03-13,2021-03-13
Sheffield United,1625.75024414,2021-03-14,2021-03-14
Sheffield United,1618.24133301,2021-03-15,2021-03-16
Sheffield United,1618.39367676,2021-03-17,2021-03-17
Sheffield United,1622.36767578,2021-03-18,2021-03-18
Sheffield United,1616.64477539,2021-03-19,2021-04-01
Sheffield United,1616.64477539,2021-04-02,2021-04-03
Sheffield United,1611.5189209,2021-04-04,2021-04-04
Sheffield United,1611.5189209,2021-04-05,2021-04-05
Sheffield United,1611.5189209,2021-04-06,2021-04-06
Sheffield United,1608.42431641,2021-04-07,2021-04-07
Sheffield United,1611.67993164,2021-04-08,2021-04-08
Sheffield United,1611.98046875,2021-04-09,2021-04-09
Sheffield United,1611.98046875,2021-04-10,2021-04-11
Sheffield United,1605.5357666,2021-04-12,2021-04-13
Sheffield United,1604.62072754,2021-04-14,2021-04-14
Sheffield United,1604.46728516,2021-04-15,2021-04-15
Sheffield United,1610.0333252,2021-04-16,2021-04-16
Sheffield United,1610.0333252,2021-04-17,2021-04-17
Sheffield United,1606.05847168,2021-04-18,2021-04-18
Sheffield United,1606.05847168,2021-04-19,2021-04-21
Sheffield United,1606.05847168,2021-04-22,2021-04-24
Sheffield United,1616.48498535,2021-04-25,2021-04-26
Sheffield United,1616.48498535,2021-04-27,2021-04-27
Sheffield United,1617.23120117,2021-04-28,2021-04-28
Sheffield United,1618.57177734,2021-04-29,2021-04-29
Sheffield United,1618.84985352,2021-04-30,2021-05-02
Sheffield United,1612.84851074,2021-05-03,2021-05-04
Sheffield United,1614.01928711,2021-05-05,2021-05-05
Sheffield United,1618.79077148,2021-05-06,2021-05-06
Sheffield United,1616.25646973,2021-05-07,2021-05-08
Sheffield United,1606.74890137,2021-05-09,2021-05-09
Sheffield United,1606.74890137,2021-05-10,2021-05-11
Sheffield United,1606.74890137,2021-05-12,2021-05-12
Sheffield United,1606.74890137,2021-05-13,2021-05-15
Sheffield United,1606.74890137,2021-05-16,2021-05-16
Sheffield United,1619.75146484,2021-05-17,2021-05-17
Sheffield United,1619.75146484,2021-05-18,2021-05-19
Sheffield United,1614.3536377,2021-05-20,2021-05-22
Sheffield United,1614.3536377,2021-05-23,2021-05-23
Sheffield United,1624.80554199,2021-05-24,2021-05-26
Sheffield United,1623.86804199,2021-05-27,2021-05-30
Sheffield United,1623.86804199,2021-05-31,2021-06-03
Sheffield United,1623.86804199,2021-06-04,2021-07-01
Sheffield United,1623.86804199,2021-07-02,2021-08-03
Sheffield United,1623.86804199,2021-08-04,2021-08-05
Sheffield United,1623.86804199,2021-08-06,2021-08-06
Sheffield United,1623.86804199,2021-08-07,2021-08-07
Sheffield United,1610.57446289,2021-08-08,2021-08-14
Sheffield United,1609.80480957,2021-08-15,2021-08-15
Sheffield United,1609.80480957,2021-08-16,2021-08-18
Sheffield United,1595.37902832,2021-08-19,2021-08-19
Sheffield United,1594.42749023,2021-08-20,2021-08-21
Sheffield United,1582.30639648,2021-08-22,2021-08-26
Sheffield United,1583.5715332,2021-08-27,2021-08-28
Sheffield United,1581.18811035,2021-08-29,2021-09-11
Sheffield United,1589.45178223,2021-09-12,2021-09-14
Sheffield United,1582.85827637,2021-09-15,2021-09-15
Sheffield United,1585.15026855,2021-09-16,2021-09-16
Sheffield United,1585.74060059,2021-09-17,2021-09-18
Sheffield United,1592.87329102,2021-09-19,2021-09-25
Sheffield United,1597.16003418,2021-09-26,2021-09-28
Sheffield United,1582.12817383,2021-09-29,2021-09-29
Sheffield United,1580.44360352,2021-09-30,2021-09-30
Sheffield United,1577.23120117,2021-10-01,2021-10-02
Sheffield United,1571.20141602,2021-10-03,2021-10-16
Sheffield United,1577.43383789,2021-10-17,2021-10-19
Sheffield United,1570.01904297,2021-10-20,2021-10-20
Sheffield United,1573.03381348,2021-10-21,2021-10-21
Sheffield United,1569.67736816,2021-10-22,2021-10-24
Sheffield United,1576.48852539,2021-10-25,2021-10-30
Sheffield United,1564.73791504,2021-10-31,2021-11-02
Sheffield United,1563.86901855,2021-11-03,2021-11-03
Sheffield United,1566.12487793,2021-11-04,2021-11-04
